feature,importance,clean_feature
cat__route_ORD_BOI,1.8692946709177113e-05,route ORD BOI
cat__route_JAX_FLL,1.8674515029190632e-05,route JAX FLL
cat__route_ALS_DEN,1.8673054818861363e-05,route ALS DEN
cat__route_DFW_BFL,1.8663195588733253e-05,route DFW BFL
cat__route_ATL_ALB,1.865061446062647e-05,route ATL ALB
cat__route_PSC_MSP,1.8639551766711818e-05,route PSC MSP
cat__route_ITH_DTW,1.862445467858723e-05,route ITH DTW
cat__route_DCA_VPS,1.8613467026794654e-05,route DCA VPS
cat__route_SYR_IAD,1.8611617775576312e-05,route SYR IAD
cat__route_SFO_MSP,1.8594253559774355e-05,route SFO MSP
cat__route_BZN_EWR,1.8591479364727768e-05,route BZN EWR
cat__route_SBA_SMF,1.85886325613755e-05,route SBA SMF
cat__FL_DATE_2020-04-08,1.857614153925648e-05,FL DATE 2020-04-08
cat__ORIGIN_MVY,1.8562112604783377e-05,ORIGIN MVY
cat__FL_DATE_2020-12-10,1.855770965981261e-05,FL DATE 2020-12-10
cat__route_ABE_DTW,1.8536641241732026e-05,route ABE DTW
cat__route_TUS_IAH,1.8522703857001532e-05,route TUS IAH
cat__route_LAS_MCO,1.849820108687654e-05,route LAS MCO
cat__route_CHS_DFW,1.849627967973816e-05,route CHS DFW
cat__route_MAF_DAL,1.8487644583891587e-05,route MAF DAL
cat__route_RDU_MSP,1.8471355916952953e-05,route RDU MSP
cat__FL_DATE_2020-09-08,1.846137048342229e-05,FL DATE 2020-09-08
cat__route_SAN_OGG,1.84596541196761e-05,route SAN OGG
cat__route_TPA_MSP,1.8457796665731153e-05,route TPA MSP
cat__route_PHX_MIA,1.844944863011492e-05,route PHX MIA
cat__route_MCO_LBE,1.8449386410488817e-05,route MCO LBE
cat__route_MCO_SYR,1.8449245169435774e-05,route MCO SYR
cat__route_PVD_CLT,1.8435696162983917e-05,route PVD CLT
cat__FL_DATE_2020-08-16,1.8434798525296887e-05,FL DATE 2020-08-16
cat__ORIGIN_DEC,1.8382878077562434e-05,ORIGIN DEC
cat__route_ORD_BHM,1.8380428155033783e-05,route ORD BHM
cat__route_MKE_DTW,1.8341778065686955e-05,route MKE DTW
cat__route_CMH_MDW,1.832978005149549e-05,route CMH MDW
cat__route_IAH_STL,1.832853272992516e-05,route IAH STL
cat__DEST_LBE,1.831897980288555e-05,DEST LBE
cat__route_ORD_CHS,1.8304861606575833e-05,route ORD CHS
cat__route_DFW_CID,1.82878125757083e-05,route DFW CID
cat__route_MLI_DEN,1.8284798525862407e-05,route MLI DEN
cat__FL_DATE_2020-11-15,1.8283593600664846e-05,FL DATE 2020-11-15
cat__route_ORD_ALO,1.8278956608015474e-05,route ORD ALO
cat__route_IND_PHL,1.8272091183270926e-05,route IND PHL
cat__route_GRK_IAH,1.825275325830332e-05,route GRK IAH
cat__route_OMA_LGA,1.823656921842951e-05,route OMA LGA
cat__route_DCA_MEM,1.82327924572486e-05,route DCA MEM
cat__route_MKE_DEN,1.8229695969524366e-05,route MKE DEN
cat__ORIGIN_GUC,1.8224930780788118e-05,ORIGIN GUC
cat__route_MRY_DFW,1.8223724499055718e-05,route MRY DFW
cat__route_SMF_OGG,1.8214205382711576e-05,route SMF OGG
cat__route_SEA_RNO,1.8191662232475995e-05,route SEA RNO
cat__route_BIS_DFW,1.818569458931962e-05,route BIS DFW
cat__route_RNO_DEN,1.8173306501305548e-05,route RNO DEN
cat__route_MDW_MIA,1.8154312861247162e-05,route MDW MIA
cat__DEST_DVL,1.8144462688205188e-05,DEST DVL
cat__FL_DATE_2020-10-11,1.8135016084019125e-05,FL DATE 2020-10-11
cat__route_DFW_PIA,1.813279923880447e-05,route DFW PIA
cat__FL_DATE_2020-12-07,1.81229247618501e-05,FL DATE 2020-12-07
cat__FL_DATE_2020-09-20,1.8118433494498705e-05,FL DATE 2020-09-20
cat__route_EWR_MCI,1.8089369708900724e-05,route EWR MCI
cat__DEST_TYR,1.8076245019864855e-05,DEST TYR
cat__route_CHA_CLT,1.8073695227893814e-05,route CHA CLT
cat__route_CLT_MDW,1.8067497449684934e-05,route CLT MDW
cat__route_RSW_CVG,1.8064226299146243e-05,route RSW CVG
cat__route_ORF_MIA,1.8052809350648434e-05,route ORF MIA
cat__FL_DATE_2020-08-03,1.8049131995679607e-05,FL DATE 2020-08-03
cat__route_CVG_TPA,1.8047361088443263e-05,route CVG TPA
cat__route_IAH_RDU,1.8040888798674975e-05,route IAH RDU
cat__route_MCO_HPN,1.8019660212546926e-05,route MCO HPN
cat__route_LAS_CLE,1.800505208827239e-05,route LAS CLE
cat__route_DTW_BDL,1.8003559062714895e-05,route DTW BDL
cat__DEST_RHI,1.7996983382655968e-05,DEST RHI
cat__route_IAH_ASE,1.7993670003080498e-05,route IAH ASE
cat__route_PSP_BLI,1.7981221804878486e-05,route PSP BLI
cat__FL_DATE_2020-06-04,1.797093863699695e-05,FL DATE 2020-06-04
cat__route_CVG_BOS,1.7955975627252824e-05,route CVG BOS
cat__route_DTW_MYR,1.7955676175006916e-05,route DTW MYR
cat__route_CLT_MLB,1.7951030489812574e-05,route CLT MLB
cat__route_COS_ORD,1.793380227237855e-05,route COS ORD
cat__route_MCI_BOS,1.7916506602004832e-05,route MCI BOS
cat__route_STL_DTW,1.791135833223607e-05,route STL DTW
cat__route_BGR_PHL,1.7886078072757665e-05,route BGR PHL
cat__route_MDW_MHT,1.7858850011230955e-05,route MDW MHT
cat__FL_DATE_2021-01-20,1.7852122691658067e-05,FL DATE 2021-01-20
cat__route_MCI_CLT,1.7848207999167084e-05,route MCI CLT
cat__route_MYR_DCA,1.784707814906798e-05,route MYR DCA
cat__route_CNY_DEN,1.781520139218378e-05,route CNY DEN
cat__route_DTW_PVD,1.779614505406195e-05,route DTW PVD
cat__FL_DATE_2020-08-15,1.779531235671575e-05,FL DATE 2020-08-15
cat__route_PHX_BFL,1.7793390027029964e-05,route PHX BFL
cat__route_DTW_APN,1.778811999886124e-05,route DTW APN
cat__route_EYW_DCA,1.7784235998170975e-05,route EYW DCA
cat__ORIGIN_ORH,1.7782094796531634e-05,ORIGIN ORH
cat__route_DTW_SLC,1.7752357884944023e-05,route DTW SLC
cat__DEST_ORH,1.774061841017943e-05,DEST ORH
cat__route_LGA_GRR,1.7737035441541073e-05,route LGA GRR
cat__FL_DATE_2020-11-25,1.773616782612176e-05,FL DATE 2020-11-25
cat__ORIGIN_JMS,1.7733333775218596e-05,ORIGIN JMS
cat__route_DCA_SFO,1.7723395884323268e-05,route DCA SFO
cat__route_IND_IAD,1.7721665070260473e-05,route IND IAD
cat__route_ELP_IAH,1.7706680057628876e-05,route ELP IAH
cat__route_MSP_MCI,1.7702629678081663e-05,route MSP MCI
cat__route_MIA_PNS,1.7693675638603365e-05,route MIA PNS
cat__FL_DATE_2021-03-03,1.7679256449572906e-05,FL DATE 2021-03-03
cat__ORIGIN_BPT,1.767592576562209e-05,ORIGIN BPT
cat__route_MSY_EWR,1.7671080909837943e-05,route MSY EWR
cat__route_COS_DAL,1.764266683870914e-05,route COS DAL
cat__route_IAH_JFK,1.7630414562005806e-05,route IAH JFK
cat__route_MDW_SDF,1.762745499900329e-05,route MDW SDF
cat__route_DAL_SLC,1.760106883386662e-05,route DAL SLC
cat__route_LAS_HNL,1.7593494896958896e-05,route LAS HNL
cat__route_SAN_DAL,1.7586407112617012e-05,route SAN DAL
cat__route_RDU_IAH,1.757910860500834e-05,route RDU IAH
cat__route_MSP_DCA,1.757719968949082e-05,route MSP DCA
cat__route_EWR_EYW,1.756668030577042e-05,route EWR EYW
cat__route_CLE_MSP,1.756218261164311e-05,route CLE MSP
cat__route_AUS_MIA,1.7534597348894458e-05,route AUS MIA
cat__FL_DATE_2020-11-10,1.7529576935888807e-05,FL DATE 2020-11-10
cat__route_SEA_ELP,1.7526140469666363e-05,route SEA ELP
cat__route_CMI_DFW,1.7503979977770673e-05,route CMI DFW
cat__route_MKE_MCO,1.7499788641717536e-05,route MKE MCO
cat__ORIGIN_DHN,1.7491387428236403e-05,ORIGIN DHN
cat__FL_DATE_2020-11-26,1.7483634031989462e-05,FL DATE 2020-11-26
cat__route_AVL_DFW,1.7482470564547997e-05,route AVL DFW
cat__route_MSP_MOT,1.746608542550143e-05,route MSP MOT
cat__FL_DATE_2020-04-19,1.7453304421233075e-05,FL DATE 2020-04-19
cat__route_MIA_GSO,1.744367793218317e-05,route MIA GSO
cat__route_DFW_CHS,1.7421064588134986e-05,route DFW CHS
cat__route_MSP_GRB,1.740064623461356e-05,route MSP GRB
cat__route_SJC_LGB,1.7384467864312212e-05,route SJC LGB
cat__route_SEA_BLI,1.738237227606702e-05,route SEA BLI
cat__route_SJU_ATL,1.7374995764870797e-05,route SJU ATL
cat__route_DEN_EUG,1.736026935617156e-05,route DEN EUG
cat__route_EWR_PDX,1.7357583898726777e-05,route EWR PDX
cat__route_DFW_BMI,1.735717237230056e-05,route DFW BMI
cat__route_HOU_LGA,1.732720513017954e-05,route HOU LGA
cat__route_BOI_DFW,1.731647454377911e-05,route BOI DFW
cat__route_DTW_GRB,1.730918241057777e-05,route DTW GRB
cat__route_LAS_COS,1.7304667483987647e-05,route LAS COS
cat__FL_DATE_2020-12-05,1.730421542874738e-05,FL DATE 2020-12-05
cat__route_OMA_MSP,1.7302250915359414e-05,route OMA MSP
cat__route_LGA_BGR,1.7290847657379783e-05,route LGA BGR
cat__route_DEN_LAR,1.7289266078513413e-05,route DEN LAR
cat__route_OTH_SFO,1.7279142106564358e-05,route OTH SFO
cat__route_DCA_ALB,1.7272235187267068e-05,route DCA ALB
cat__DEST_CSG,1.726593483156554e-05,DEST CSG
cat__route_JAX_BOS,1.726056329033767e-05,route JAX BOS
cat__route_BWI_IND,1.725970179281733e-05,route BWI IND
cat__route_OKC_LGA,1.7226768556361494e-05,route OKC LGA
cat__route_DAY_LGA,1.7225179473834203e-05,route DAY LGA
cat__route_CAK_PHL,1.7222190510564405e-05,route CAK PHL
cat__route_PHL_STL,1.721726172821851e-05,route PHL STL
cat__route_ROA_ATL,1.7213032178903598e-05,route ROA ATL
cat__FL_DATE_2020-10-20,1.721193281972991e-05,FL DATE 2020-10-20
cat__route_MEM_LGA,1.7205339236736184e-05,route MEM LGA
cat__route_DEN_BHM,1.7200275416159644e-05,route DEN BHM
cat__route_PWM_CLT,1.7197830546240965e-05,route PWM CLT
cat__route_IAD_BTV,1.719008594400132e-05,route IAD BTV
cat__route_CHS_BWI,1.718412622119748e-05,route CHS BWI
cat__FL_DATE_2021-03-10,1.717933340055107e-05,FL DATE 2021-03-10
cat__route_TLH_ATL,1.7167388295263188e-05,route TLH ATL
cat__route_CMX_ORD,1.715590678283649e-05,route CMX ORD
cat__DEST_TOL,1.7138895445519102e-05,DEST TOL
cat__route_MIA_GNV,1.713383132628089e-05,route MIA GNV
cat__route_BWI_MYR,1.71191653068901e-05,route BWI MYR
cat__route_ATL_MGM,1.711575047434829e-05,route ATL MGM
cat__route_LGA_BTV,1.7098500640653074e-05,route LGA BTV
cat__route_BNA_AUS,1.7095011464630655e-05,route BNA AUS
cat__route_DRO_PHX,1.708335085391551e-05,route DRO PHX
cat__route_LAX_MFR,1.708210078500531e-05,route LAX MFR
cat__route_DFW_GEG,1.7069658058942514e-05,route DFW GEG
cat__route_DAY_ATL,1.7067748300306967e-05,route DAY ATL
cat__route_HPN_ORD,1.7063293153981653e-05,route HPN ORD
cat__route_JAN_DCA,1.705739663066321e-05,route JAN DCA
cat__route_AZO_DTW,1.7040774256060486e-05,route AZO DTW
cat__route_DTW_AZO,1.701858095469358e-05,route DTW AZO
cat__route_RAP_ORD,1.701706795013934e-05,route RAP ORD
cat__FL_DATE_2020-07-25,1.7013156419298603e-05,FL DATE 2020-07-25
cat__route_AVP_CLT,1.6994683813268664e-05,route AVP CLT
cat__route_GEG_BOI,1.6990555269303226e-05,route GEG BOI
cat__FL_DATE_2020-06-23,1.6986063741367747e-05,FL DATE 2020-06-23
cat__route_PHL_PBI,1.698308181361746e-05,route PHL PBI
cat__route_SLC_SMF,1.6976378434923143e-05,route SLC SMF
cat__route_DFW_TXK,1.696844497667568e-05,route DFW TXK
cat__route_DFW_SPI,1.6965708275423924e-05,route DFW SPI
cat__route_SEA_IAD,1.6953128331196857e-05,route SEA IAD
cat__route_SNA_AUS,1.6951566921181624e-05,route SNA AUS
cat__DEST_XWA,1.6951334202509157e-05,DEST XWA
cat__route_MCI_RSW,1.695082996496464e-05,route MCI RSW
cat__route_SYR_JFK,1.6950774028311005e-05,route SYR JFK
cat__route_PHL_ALB,1.6949659942049555e-05,route PHL ALB
cat__DEST_GCK,1.693453944062657e-05,DEST GCK
cat__route_DEN_JAX,1.692172582934709e-05,route DEN JAX
cat__route_XNA_DCA,1.6906402740165172e-05,route XNA DCA
cat__route_DEN_LBF,1.6900101996111292e-05,route DEN LBF
cat__route_RSW_MCI,1.690005428513976e-05,route RSW MCI
cat__ORIGIN_YUM,1.687111290860363e-05,ORIGIN YUM
cat__route_SLC_COS,1.6866340379118003e-05,route SLC COS
cat__route_SRQ_PHL,1.6853636569394672e-05,route SRQ PHL
cat__route_ISP_TPA,1.68500031420792e-05,route ISP TPA
cat__route_LGA_OMA,1.6838318578033762e-05,route LGA OMA
cat__route_CLT_CHO,1.6828944958249354e-05,route CLT CHO
cat__route_BWI_DFW,1.682557664775361e-05,route BWI DFW
cat__route_MSP_BWI,1.6815273516008132e-05,route MSP BWI
cat__route_MSP_BZN,1.680550521297281e-05,route MSP BZN
cat__route_FAI_ANC,1.6801001573800142e-05,route FAI ANC
cat__route_OAJ_ATL,1.6791225796947423e-05,route OAJ ATL
cat__route_MAF_HOU,1.6784987980341006e-05,route MAF HOU
cat__route_ABQ_SFO,1.677855794127713e-05,route ABQ SFO
cat__route_IAH_XNA,1.6756315045901117e-05,route IAH XNA
cat__route_LAX_TPA,1.6730121317080436e-05,route LAX TPA
cat__route_DTW_LAN,1.6726475312280395e-05,route DTW LAN
cat__route_SJU_CLT,1.672597652214252e-05,route SJU CLT
cat__route_CHS_BOS,1.6719078432931835e-05,route CHS BOS
cat__route_BOS_IAD,1.6710669851947396e-05,route BOS IAD
cat__route_MDW_SJC,1.669544244657902e-05,route MDW SJC
cat__route_ABQ_LAX,1.6682718303949968e-05,route ABQ LAX
cat__route_BWI_SDF,1.66676532380467e-05,route BWI SDF
cat__ORIGIN_ABY,1.666330995560319e-05,ORIGIN ABY
cat__route_STL_PHL,1.666031225886059e-05,route STL PHL
cat__FL_DATE_2020-07-18,1.6658040498559274e-05,FL DATE 2020-07-18
cat__route_MKE_DCA,1.6653574214253167e-05,route MKE DCA
cat__route_DTW_SAT,1.6650464070794574e-05,route DTW SAT
cat__FL_DATE_2020-05-24,1.6600381934427007e-05,FL DATE 2020-05-24
cat__route_PBI_DFW,1.6594921853448317e-05,route PBI DFW
cat__route_MDW_OKC,1.6593592702914213e-05,route MDW OKC
cat__route_SEA_FCA,1.6583495213564204e-05,route SEA FCA
cat__route_MSP_IMT,1.657164394398027e-05,route MSP IMT
cat__DEST_CGI,1.6544612237401184e-05,DEST CGI
cat__route_FCA_DEN,1.6533987773159276e-05,route FCA DEN
cat__route_DEN_KOA,1.651246590834048e-05,route DEN KOA
cat__route_DTW_PBI,1.6508215693855445e-05,route DTW PBI
cat__route_BUR_SEA,1.6507620945477795e-05,route BUR SEA
cat__ORIGIN_LBL,1.6499675753174093e-05,ORIGIN LBL
cat__route_BNA_BUR,1.6488554292890137e-05,route BNA BUR
cat__route_CHS_DCA,1.6456429984662604e-05,route CHS DCA
cat__route_ORD_PIA,1.645026268376804e-05,route ORD PIA
cat__FL_DATE_2021-01-21,1.644888043145791e-05,FL DATE 2021-01-21
cat__route_ATL_CRW,1.6446601694118874e-05,route ATL CRW
cat__route_MCI_EWR,1.6445153224642876e-05,route MCI EWR
cat__route_BHM_MDW,1.6443178764075894e-05,route BHM MDW
cat__route_DFW_MDT,1.642719651872321e-05,route DFW MDT
cat__route_SMF_DFW,1.6421432983598273e-05,route SMF DFW
cat__route_SEA_MCO,1.6390279129788054e-05,route SEA MCO
cat__route_CHS_ORD,1.6384027295500574e-05,route CHS ORD
cat__route_ACV_DEN,1.636573320422983e-05,route ACV DEN
cat__route_PHX_HNL,1.6360067257223038e-05,route PHX HNL
cat__route_HNL_IAD,1.6357705628116582e-05,route HNL IAD
cat__route_IAD_AUS,1.6353440668181847e-05,route IAD AUS
cat__route_LGA_IAD,1.635256967358382e-05,route LGA IAD
cat__route_LAS_SBA,1.6349734499325075e-05,route LAS SBA
cat__route_SAN_RNO,1.634875144930458e-05,route SAN RNO
cat__route_EGE_MIA,1.6346595729046892e-05,route EGE MIA
cat__route_CLT_XNA,1.6346313861597156e-05,route CLT XNA
cat__route_AUS_OAK,1.6344470793703987e-05,route AUS OAK
cat__route_AVL_FLL,1.633078731290068e-05,route AVL FLL
cat__route_LGB_OGG,1.6324941319947474e-05,route LGB OGG
cat__route_ATL_CAK,1.6319382752387423e-05,route ATL CAK
cat__route_LGA_ORF,1.6310796197984125e-05,route LGA ORF
cat__route_DEN_ELP,1.6304424705628462e-05,route DEN ELP
cat__route_BOS_JAX,1.629723112670665e-05,route BOS JAX
cat__route_AUS_SAN,1.6291367986165662e-05,route AUS SAN
cat__route_ATL_BMI,1.628962585519679e-05,route ATL BMI
cat__route_LAR_DEN,1.6284581053347265e-05,route LAR DEN
cat__route_DCA_MKE,1.627797645964286e-05,route DCA MKE
cat__route_GSP_DCA,1.6277726042055145e-05,route GSP DCA
cat__route_DCA_AUS,1.6272599459955832e-05,route DCA AUS
cat__ORIGIN_RHI,1.6266010681291622e-05,ORIGIN RHI
cat__route_MCO_MEM,1.625779837424798e-05,route MCO MEM
cat__DEST_SCK,1.624388785247695e-05,DEST SCK
cat__route_PGD_CVG,1.6227795652062277e-05,route PGD CVG
cat__route_ORD_SAV,1.6224637996016178e-05,route ORD SAV
cat__FL_DATE_2020-08-18,1.6221949098033064e-05,FL DATE 2020-08-18
cat__route_DCA_OKC,1.6219106544100635e-05,route DCA OKC
cat__route_HSV_DEN,1.6215118934849714e-05,route HSV DEN
cat__ORIGIN_SIT,1.6205376240119014e-05,ORIGIN SIT
cat__route_ATL_BUF,1.6202445190057113e-05,route ATL BUF
cat__route_TTN_TPA,1.6200238091448555e-05,route TTN TPA
cat__FL_DATE_2020-09-09,1.6182744026756284e-05,FL DATE 2020-09-09
cat__route_SMF_GEG,1.6175770622561606e-05,route SMF GEG
cat__route_SLC_FLL,1.6172765782775787e-05,route SLC FLL
cat__route_PHL_MYR,1.6166740897012792e-05,route PHL MYR
cat__route_DTW_DAY,1.616480723476074e-05,route DTW DAY
cat__route_MSN_CLT,1.6157474123663166e-05,route MSN CLT
cat__route_PHL_LAS,1.614922465057219e-05,route PHL LAS
cat__route_MYR_DTW,1.614325676587411e-05,route MYR DTW
cat__FL_DATE_2020-09-14,1.6136031875259572e-05,FL DATE 2020-09-14
cat__FL_DATE_2020-09-22,1.612371117629376e-05,FL DATE 2020-09-22
cat__route_CVG_IAD,1.6123327316517722e-05,route CVG IAD
cat__DEST_LCH,1.6119656459898708e-05,DEST LCH
cat__route_MSP_CIU,1.61145904928729e-05,route MSP CIU
cat__route_IDA_SLC,1.609224347869557e-05,route IDA SLC
cat__route_DFW_GNV,1.608912056747302e-05,route DFW GNV
cat__route_PVD_DTW,1.6070135454240923e-05,route PVD DTW
cat__route_PWM_IAD,1.606561829521914e-05,route PWM IAD
cat__DEST_SCE,1.606555292330235e-05,DEST SCE
cat__route_FSD_ORD,1.606065808232345e-05,route FSD ORD
cat__route_ECP_STL,1.605802823077621e-05,route ECP STL
cat__route_RIC_EWR,1.6046492669412037e-05,route RIC EWR
cat__route_FSM_ATL,1.60457771794117e-05,route FSM ATL
cat__route_BFL_DFW,1.6041179486466953e-05,route BFL DFW
cat__FL_DATE_2020-11-14,1.6026154211394372e-05,FL DATE 2020-11-14
cat__route_BLI_OAK,1.6011766916094927e-05,route BLI OAK
cat__route_GRR_SFB,1.6005398093483674e-05,route GRR SFB
cat__route_MEM_MCO,1.5999430814762273e-05,route MEM MCO
cat__route_ORD_ABE,1.5990029604377094e-05,route ORD ABE
cat__DEST_CMX,1.597141218586738e-05,DEST CMX
cat__ORIGIN_PAH,1.5948928511999767e-05,ORIGIN PAH
cat__route_CLT_AVP,1.59336116007054e-05,route CLT AVP
cat__route_KTN_SEA,1.5932368036363273e-05,route KTN SEA
cat__route_GEG_DFW,1.5928660039201626e-05,route GEG DFW
cat__route_PIT_TPA,1.5926090095417176e-05,route PIT TPA
cat__route_LAS_GRR,1.591963854300573e-05,route LAS GRR
cat__route_BDL_IAD,1.5913881844784974e-05,route BDL IAD
cat__route_RST_MSP,1.5890222877812118e-05,route RST MSP
cat__route_MHT_DCA,1.5890069625678485e-05,route MHT DCA
cat__route_STL_BNA,1.5886487223541264e-05,route STL BNA
cat__route_AEX_ATL,1.5875164028830208e-05,route AEX ATL
cat__route_LAX_DCA,1.586296096747688e-05,route LAX DCA
cat__route_CLE_EWR,1.5860351372411602e-05,route CLE EWR
cat__route_DAL_FLL,1.585923919563055e-05,route DAL FLL
cat__route_PDX_MDW,1.585621670553859e-05,route PDX MDW
cat__route_GPT_ATL,1.585339424752096e-05,route GPT ATL
cat__route_ORD_RNO,1.5839354814287033e-05,route ORD RNO
cat__route_MAF_LAS,1.5839269126904138e-05,route MAF LAS
cat__route_BGR_LGA,1.582322057004846e-05,route BGR LGA
cat__route_DTW_ROC,1.5806339662006292e-05,route DTW ROC
cat__route_RSW_PIT,1.580509792192e-05,route RSW PIT
cat__route_EWR_SLC,1.57876543755533e-05,route EWR SLC
cat__route_BOS_CVG,1.5773040805666947e-05,route BOS CVG
cat__route_GSP_DFW,1.5748658644639638e-05,route GSP DFW
cat__route_DAL_ECP,1.5739541239903772e-05,route DAL ECP
cat__route_TPA_IAD,1.5720582946157392e-05,route TPA IAD
cat__route_TPA_PIT,1.570442167950357e-05,route TPA PIT
cat__route_DFW_BZN,1.5703032904616618e-05,route DFW BZN
cat__FL_DATE_2020-11-07,1.5695713263340075e-05,FL DATE 2020-11-07
cat__route_CLT_FAY,1.568307541205166e-05,route CLT FAY
cat__route_DFW_SAF,1.567816544008036e-05,route DFW SAF
cat__route_LAX_HOU,1.567088438023083e-05,route LAX HOU
cat__route_HRL_IAH,1.5654054396087213e-05,route HRL IAH
cat__route_LGA_ILM,1.565034517160714e-05,route LGA ILM
cat__route_IAH_BWI,1.564894389330326e-05,route IAH BWI
cat__route_CSG_ATL,1.564154930574272e-05,route CSG ATL
cat__route_MSN_EWR,1.5620211400361635e-05,route MSN EWR
cat__route_ECP_DAL,1.5616478389474946e-05,route ECP DAL
cat__route_PBI_BDL,1.5595195045862344e-05,route PBI BDL
cat__route_FLL_HPN,1.5588185776679644e-05,route FLL HPN
cat__route_MCI_IAH,1.5570739071312175e-05,route MCI IAH
cat__route_LAS_MSY,1.5563640397709254e-05,route LAS MSY
cat__ORIGIN_LAR,1.5555870679781348e-05,ORIGIN LAR
cat__route_DEN_PSC,1.5553507203359395e-05,route DEN PSC
cat__route_IAH_SMF,1.5544160257106565e-05,route IAH SMF
cat__route_COU_DFW,1.5524773303204873e-05,route COU DFW
cat__route_ORD_MLI,1.5498782098195343e-05,route ORD MLI
cat__route_XNA_CLT,1.5497855452053125e-05,route XNA CLT
cat__route_BNA_MSY,1.5451958108733927e-05,route BNA MSY
cat__route_IMT_DTW,1.5450283124851647e-05,route IMT DTW
cat__route_MCO_RSW,1.5444260404591983e-05,route MCO RSW
cat__route_CVG_LAS,1.5434426984126426e-05,route CVG LAS
cat__route_MDW_CVG,1.541793644471754e-05,route MDW CVG
cat__route_ATL_ROC,1.5416999222725422e-05,route ATL ROC
cat__route_LGA_ROC,1.541341160104472e-05,route LGA ROC
cat__FL_DATE_2020-04-12,1.5395977908484852e-05,FL DATE 2020-04-12
cat__route_MFR_SFO,1.538759434682284e-05,route MFR SFO
cat__route_ROC_EWR,1.5384742916565557e-05,route ROC EWR
cat__route_FLL_JAX,1.538134903920756e-05,route FLL JAX
cat__route_SEA_RDM,1.537229624685058e-05,route SEA RDM
cat__route_JNU_KTN,1.5361884143625857e-05,route JNU KTN
cat__route_PHL_AUS,1.5345880621751037e-05,route PHL AUS
cat__route_LGA_XNA,1.533187941362715e-05,route LGA XNA
cat__route_TPA_EYW,1.5329331698231438e-05,route TPA EYW
cat__route_SEA_EUG,1.532908368373505e-05,route SEA EUG
cat__route_DAY_ORD,1.5298949009394308e-05,route DAY ORD
cat__route_JFK_CMH,1.5284650324996977e-05,route JFK CMH
cat__route_BNA_SEA,1.528281456196838e-05,route BNA SEA
cat__route_MCO_TTN,1.527174529659346e-05,route MCO TTN
cat__route_CID_MSP,1.5251215641815192e-05,route CID MSP
cat__route_IND_DTW,1.5250751372477003e-05,route IND DTW
cat__route_BGR_ORD,1.5249927270027795e-05,route BGR ORD
cat__route_DTW_SFO,1.523399426899329e-05,route DTW SFO
cat__route_ATL_FWA,1.5223673654059527e-05,route ATL FWA
cat__route_MSY_AUS,1.5223437339864621e-05,route MSY AUS
cat__route_DAL_OAK,1.5189676210208716e-05,route DAL OAK
cat__DEST_IAG,1.518814148891402e-05,DEST IAG
cat__route_RIW_DEN,1.51665090826937e-05,route RIW DEN
cat__route_ORF_DTW,1.5134998608375442e-05,route ORF DTW
cat__route_HPN_FLL,1.51054623900532e-05,route HPN FLL
cat__route_MDW_IAH,1.5101926263301958e-05,route MDW IAH
cat__route_ILM_ATL,1.5100060890416579e-05,route ILM ATL
cat__route_SYR_DCA,1.5095576438399465e-05,route SYR DCA
cat__DEST_LBF,1.5076486035585444e-05,DEST LBF
cat__route_DEN_FSD,1.5076407435170267e-05,route DEN FSD
